journey_date,train_number,seq,station_code,sched_arr,sched_dep,actual_arr,actual_dep,delay_at_dep_min,sec_congestion,sec_sr_km,sec_sr_speed,sec_fog
2026-09-21,12302,7,ASN,2026-09-22T07:55:00+05:30,2026-09-22T07:57:00+05:30,2026-09-22T11:30:09+05:30,2026-09-22T11:32:16+05:30,215.27453,0,0,0,1
2026-09-21,12302,8,HWH,2026-09-22T09:55:00+05:30,,2026-09-22T13:55:36+05:30,,,0,0,0,1
2026-09-22,12301,1,HWH,,2026-09-22T16:50:00+05:30,,2026-09-22T16:55:09+05:30,5.16494,,,,
2026-09-22,12301,2,ASN,2026-09-22T18:48:00+05:30,2026-09-22T18:50:00+05:30,2026-09-22T18:46:23+05:30,2026-09-22T18:50:00+05:30,0.0,0,0,0,0
2026-09-22,12301,3,DHN,2026-09-22T19:43:00+05:30,2026-09-22T19:48:00+05:30,2026-09-22T19:43:02+05:30,2026-09-22T19:50:21+05:30,2.35272,0,0,0,0
2026-09-22,12301,4,GAYA,2026-09-22T22:03:00+05:30,2026-09-22T22:06:00+05:30,2026-09-22T22:00:23+05:30,2026-09-22T22:06:00+05:30,0.0,0,0,0,0
2026-09-22,12301,5,DDU,2026-09-23T00:35:00+05:30,2026-09-23T00:45:00+05:30,2026-09-23T00:47:42+05:30,2026-09-23T00:57:55+05:30,12.93283,1,0,0,0
2026-09-22,12301,6,PRYJ,2026-09-23T02:28:00+05:30,2026-09-23T02:30:00+05:30,2026-09-23T02:38:55+05:30,2026-09-23T02:44:22+05:30,14.38228,0,0,0,0
2026-09-22,12301,7,CNB,2026-09-23T04:45:00+05:30,2026-09-23T04:50:00+05:30,2026-09-23T05:15:07+05:30,2026-09-23T05:21:42+05:30,31.70617,1,0,0,0
2026-09-22,12301,8,NDLS,2026-09-23T10:00:00+05:30,,2026-09-23T10:19:14+05:30,,,0,0,0,0
2026-09-22,12302,1,NDLS,,2026-09-22T16:55:00+05:30,,2026-09-22T17:20:31+05:30,25.53258,,,,
2026-09-22,12302,2,CNB,2026-09-22T22:00:00+05:30,2026-09-22T22:05:00+05:30,2026-09-22T21:57:59+05:30,2026-09-22T22:05:00+05:30,0.0,0,0,0,0
2026-09-22,12302,3,PRYJ,2026-09-23T00:15:00+05:30,2026-09-23T00:17:00+05:30,2026-09-23T00:10:03+05:30,2026-09-23T00:17:00+05:30,0.0,0,0,0,0
2026-09-22,12302,4,DDU,2026-09-23T02:00:00+05:30,2026-09-23T02:10:00+05:30,2026-09-23T01:58:04+05:30,2026-09-23T02:10:00+05:30,0.0,0,0,0,0
2026-09-22,12302,5,GAYA,2026-09-23T04:39:00+05:30,2026-09-23T04:42:00+05:30,2026-09-23T04:35:13+05:30,2026-09-23T04:42:00+05:30,0.0,0,0,0,0
2026-09-22,12302,6,DHN,2026-09-23T06:57:00+05:30,2026-09-23T07:02:00+05:30,2026-09-23T06:42:50+05:30,2026-09-23T07:02:00+05:30,0.0,0,0,0,0
2026-09-22,12302,7,ASN,2026-09-23T07:55:00+05:30,2026-09-23T07:57:00+05:30,2026-09-23T07:54:35+05:30,2026-09-23T07:57:00+05:30,0.0,0,0,0,0
2026-09-22,12302,8,HWH,2026-09-23T09:55:00+05:30,,2026-09-23T09:44:43+05:30,,,0,0,0,0
